🐼看电视呗👉打卡,#genre#
苍天不负有情人,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTM4NDhfOTU2MzA3MDg4Xzc2MTQ1MjkxMjM2XzJfMw==_b_B25805bd77743962195311d1e0fb07c24.mp4?clientCacheKey=3xqp3ba2zt7fcwm_b.mp4&tt=b&di=24712421&bp=10000
你是我的小苹果,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTUzNDdfOTU2MzA3MDg4Xzc2MTQ1NTk5NjczXzJfMw==_b_Bce46752475a8a4664a00cd145b007022.mp4?clientCacheKey=3xzugws5cwpxdxi_b.mp4&tt=b&di=24712421&bp=13380
我的妹妹你真美,https://alimov2.a.kwimgs.com/upic/2022/06/06/20/BMjAyMjA2MDYyMDQ2NTNfOTU2MzA3MDg4Xzc2MTk3MDM2NzM4XzJfMw==_b_Bb9c0556093646d22559dc848a24a4304.mp4?clientCacheKey=3xmkqcpjahg79du_b.mp4&tt=b&di=24712421&bp=13380
转身不必说再会,https://alimov2.a.kwimgs.com/upic/2022/06/06/15/BMjAyMjA2MDYxNTM2MDhfOTU2MzA3MDg4Xzc2MTczOTQ0NjM5XzJfMw==_b_B3f9ff9967952626bd173f1954d5adf87.mp4?clientCacheKey=3xd9dvgfrxt7e3u_b.mp4&tt=b&di=24712421&bp=13380
乌克兰国宝级女团,https://txmov2.a.kwimgs.com/upic/2022/01/20/17/BMjAyMjAxMjAxNzM2MTRfMTE1MjQ3MDA5XzY1MzE0ODc3MDEyXzFfMw==_bhor_B554a0c0316651e2ab995f1f05e3372b1.mp4
长安道,https://txmov2.a.kwimgs.com/upic/2022/01/12/17/BMjAyMjAxMTIxNzI3NDhfNDAzMDAxOTlfNjQ3MzAwNTA2ODJfMF8z_b_Bd60c5c15b0cd9116107864139a79d03e.mp4
芙蓉镇,https://txmov2.a.kwimgs.com/upic/2023/02/13/13/BMjAyMzAyMTMxMzU5MzJfNzM5MzQzNzIyXzk2MTI0ODY3NjAwXzBfMw==_b_B436ff38d447ce72f50c0cb4bad24f375.mp4
武林外传,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQ0NTlfNDAzMDAxOTlfNjM2NzgyNjQ2ODFfMF8z_b_B9d8e425d16140ae0f37139b7ee6b0a84.mp4
建党伟业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTAzMzBfNDAzMDAxOTlfNjM2NjcyOTk4MTBfMF8z_b_B07c28e094dc566e52c8e35f1acaa30af.mp4
全城通缉,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDUzMTlfNDAzMDAxOTlfNjM2Nzg2NjEwNDRfMF8z_b_Bf1c40824eac16988fd87f2df97b48e75.mp4
无耻神混,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538933209942732_hlsb.m3u8?pkey=AAXDLFLfdH5F0v7MtrB0eKM5KOxjcQuhTzz2wo3cH0BpiLtCd6SftpO8Qmi62Z7aCbh4z2WvJlsUXW_oCNQIYA6cGsVbJRY8YLQG84OCtw8a5YbJLX0mcwkcm0Lac4UAMKk
甜蜜杀机,https://txmov2.a.kwimgs.com/upic/2022/01/05/20/BMjAyMjAxMDUyMDAxMzBfNDAzMDAxOTlfNjQyODYzNTg0MzdfMF8z_b_B8f7810d3b3d3e85455dcd3ae71a0873e.mp4
金珍妮011,https://alimov2.a.kwimgs.com/upic/2022/04/20/09/BMjAyMjA0MjAwOTAxMzFfMjU4NDU3NjQ3OV83MjQ3OTQ5ODc3Ml8wXzM=_b_Ba4e4df4060edfe148d9227b4fb7aa618.mp4?
轮回路上,https://txmov2.a.kwimgs.com/upic/2022/02/20/15/BMjAyMjAyMjAxNTQwMjhfNDgxMDc1MjAyXzY4MDE4MzQ2NDExXzJfMw==_b_B279dfe2c5111f831812e59bd75d192b3.mp4
高清舞曲,https://txmov2.a.kwimgs.com/upic/2022/03/25/20/BMjAyMjAzMjUyMDUyNTZfMjM0NDc1MTE5N183MDQ0NzkzMTQxOV8wXzM=_b_B383b34c7a7c97f97b5350f622d8da0a6.mp4?tag=1-1648554367-std-1-puqq96jiry-1167f7fd60758f88&clientCacheKey=3x3qtumzyu5rh6w_b.mp4&tt=b&di=79c43beb&bp=12681
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4

🐼经典电影👉全网,#genre#

赌侠1990,https://txmov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzE0NTFfNDAzMDAxOTlfNjM2NTMxODUxMDBfMF8z_bF_Bdb9e531cd6e9c71bb366fe9c16429985.mp4
赌侠1999,https://txmov2.a.kwimgs.com/upic/2021/02/07/10/BMjAyMTAyMDcxMDEzMzZfNDAzMDAxOTlfNDM3MzM4MjMzMzBfMF8z_b_B4a59a2352495fc067341ccd71f7682b5.mp4
绝代双骄,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4
香江花月夜,https://txmov2.a.kwimgs.com/upic/2022/01/05/16/BMjAyMjAxMDUxNjM1MjFfNDAzMDAxOTlfNjQyNzIyMTI1NTlfMF8z_b_B9503a31cd0f1fe03b5ae8fb6047b582a.mp4
少年的你,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664829304921968_hlsb.m3u8?pkey=AAVwPrmXvqB2vN-849qyDZPnvdLtL3KlDHfZeFGIgVUjn9affdsvyK6EGY7qm8bFpZdpQOto9R4AJMDVkw3xke2lhod09aQAmvU2PzQxGWe5pNYz5IxGzJe7zIUOrixDzyk
武林外传,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQ0NTlfNDAzMDAxOTlfNjM2NzgyNjQ2ODFfMF8z_b_B9d8e425d16140ae0f37139b7ee6b0a84.mp4
战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
建党伟业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTAzMzBfNDAzMDAxOTlfNjM2NjcyOTk4MTBfMF8z_b_B07c28e094dc566e52c8e35f1acaa30af.mp4
建国大业,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTA1MzlfNDAzMDAxOTlfNjM2Njc0MDAzNDRfMF8z_bF_Bea22e5faf449da965d3fdc48e21b4137.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
全城通缉,https://txmov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDUzMTlfNDAzMDAxOTlfNjM2Nzg2NjEwNDRfMF8z_b_Bf1c40824eac16988fd87f2df97b48e75.mp4
叶问：终极一战,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTIwMDhfNDAzMDAxOTlfNjM2Nzk5NTA4NzlfMF8z_b_B4b2db998ef301a0e3651596a86fdf015.mp4
叶问,https://txmov2.a.kwimgs.com/upic/2020/12/14/17/BMjAyMDEyMTQxNzM1MzRfNDAzMDAxOTlfNDA3MDI0NzczMDJfMF8z_b_Bc617b3a6837c6897fc9155b08d0425a5.mp4
无耻神混,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538933209942732_hlsb.m3u8?pkey=AAXDLFLfdH5F0v7MtrB0eKM5KOxjcQuhTzz2wo3cH0BpiLtCd6SftpO8Qmi62Z7aCbh4z2WvJlsUXW_oCNQIYA6cGsVbJRY8YLQG84OCtw8a5YbJLX0mcwkcm0Lac4UAMKk
复仇,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339284438461971_hlsb.m3u8?pkey=AAWQQgYuqAn-t8d0hbCgTJLzgNBtEa8Abgy7YencUlv7VAZrqV4qaSJIidTtRnesJmRrLQe6BuvsSiN81YoPM_BLpl2o607NLO5WLHWgezR-3BKLwOSLoipTZSGPR1CSOLQ
甜蜜杀机,https://txmov2.a.kwimgs.com/upic/2022/01/05/20/BMjAyMjAxMDUyMDAxMzBfNDAzMDAxOTlfNjQyODYzNTg0MzdfMF8z_b_B8f7810d3b3d3e85455dcd3ae71a0873e.mp4
消失的凶手,https://txmov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODU4NTNfNDAzMDAxOTlfNjQyODEzODQ3MjZfMF8z_b_Bddd861f86c50a6a0983440cab577ad46.mp4
长安道,https://txmov2.a.kwimgs.com/upic/2022/01/12/17/BMjAyMjAxMTIxNzI3NDhfNDAzMDAxOTlfNjQ3MzAwNTA2ODJfMF8z_b_Bd60c5c15b0cd9116107864139a79d03e.mp4
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
芙蓉镇,https://txmov2.a.kwimgs.com/upic/2023/02/13/13/BMjAyMzAyMTMxMzU5MzJfNzM5MzQzNzIyXzk2MTI0ODY3NjAwXzBfMw==_b_B436ff38d447ce72f50c0cb4bad24f375.mp4
高山下的花环,https://txmov2.a.kwimgs.com/upic/2023/02/13/14/BMjAyMzAyMTMxNDQ1NThfNzM5MzQzNzIyXzk2MTI3MzU3Mjc2XzBfMw==_b_B31318452d18c2c4b2add9f69b3226bbb.mp4
红高粱,https://txmov2.a.kwimgs.com/upic/2023/02/13/15/BMjAyMzAyMTMxNTIwNDFfNzM5MzQzNzIyXzk2MTI5MjUzMTA3XzBfMw==_b_B61a37e0ac4bde70e8b83b663bf6f8500.mp4
开国大典,https://txmov2.a.kwimgs.com/upic/2023/02/13/16/BMjAyMzAyMTMxNjQ3MDVfNzM5MzQzNzIyXzk2MTM0MjQxMTA3XzBfMw==_b_B7d2ca994a56de18f37a0b61554ef71ba.mp4
镖行天下之牡丹阁,https://txmov2.a.kwimgs.com/upic/2021/10/09/08/BMjAyMTEwMDkwODQ5NDNfMTI0MzE0NjMyOF81ODczMzA0Nzc5NF8yXzM=_b_B6cdb22f97b91445496f73514fc915bdd.mp4
赌神,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086603510673905_hlsb.m3u8?pkey=AAUyMbVkU7WkimubgX0RPM_gxiBDBZ0O6NjXg8fqHAfjVU3xFbWk1Mq_dhogP1fSZfTuxFuTTP4Q9geCGPwtGGOxQWCeEZMzc8A0cmLTyXrZZWUeTZQtSukPK5Y5UyZPBuM
赌侠2之上海滩赌圣,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
顿巴斯前线,https://cdnv.rt.com/download/doc-files/filmy/chvk-vagner-kontrakt-s-rodinoi/chvk-vagner-kontrakt-s-rodinoi_3.mp4
红牡丹,https://txmov2.a.kwimgs.com/upic/2022/03/26/15/BMjAyMjAzMjYxNTMwMjBfMTk3MTQ3Njk5N183MDUwMzQwMTcyNV8yXzM=_b_Bdb4cb0ccf894792a00415f74b9075b9f.mp4
九品芝麻官,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_bF_Bcc38a845b4b4994898062a76d3958bdc.mp4
狼牙山五壮士,https://txmov2.a.kwimgs.com/upic/2021/09/13/23/BMjAyMTA5MTMyMzI0NDZfMTI0MzE0NjMyOF81NzEyNzc1ODUxM18yXzM=_b_Bd5a097c0724b5144fa14f9763ddd07b6.mp4
内当家,https://txmov2.a.kwimgs.com/upic/2022/05/05/18/BMjAyMjA1MDUxODEzMTJfMjE0MTE5MTMzN183MzcxNzU5MDc1M18yXzM=_b_Bd2aace9af59ba5f2d93cde2dd1da4100.mp4
生财有道,https://txmov2.a.kwimgs.com/upic/2022/04/28/14/BMjAyMjA0MjgxNDU2NDNfMjE0MTE5MTMzN183MzA5ODY5NzU0NF8yXzM=_b_B1e03103282a87636496b7df4ea463247.mp4
她俩和他俩,https://txmov2.a.kwimgs.com/upic/2022/05/09/11/BMjAyMjA1MDkxMTE0MzhfMjE0MTE5MTMzN183NDAxMDIyNzgzNV8yXzM=_b_B1ae5b362516d467771cd8de89ea0e5f0.mp4
天书奇谭,https://txmov2.a.kwimgs.com/upic/2021/09/11/22/BMjAyMTA5MTEyMjAwNDRfMTI0MzE0NjMyOF81NzAwNDk1ODY1MV8yXzM=_hd15_B30ff4255569c9cd057d3b43dd8e77095.mp4
午夜43路,https://txmov2.a.kwimgs.com/upic/2021/09/28/22/BMjAyMTA5MjgyMjM2NTJfMTI0MzE0NjMyOF81ODAwOTA0NzQyNV8yXzM=_b_Bf914d7c0f0f2867aebc49ae6986bffcf.mp4
午夜出租车,https://txmov2.a.kwimgs.com/upic/2021/08/16/17/BMjAyMTA4MTYxNzI3MTlfMTI0MzE0NjMyOF81NTM2NjM3MzkzNV8yXzM=_b_B4ac8d02310b93305215c496928a6f8e6.mp4
午夜惊魂路,https://txmov2.a.kwimgs.com/upic/2021/09/18/20/BMjAyMTA5MTgyMDM0MzJfMTI0MzE0NjMyOF81NzM4MjIzOTQ2M18yXzM=_hd15_B4cdd5e1ecd0e8be46e16ae51e94aee0d.mp4
新上海滩,https://txmov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTAwMjZfNDAzMDAxOTlfNjM2NzkwMDAxMTNfMF8z_b_Bcc430667a27fbeb6e41a7c69291fab1f.mp4

🐼北京地区👉ID11,#genre#

「移动」北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225678/index.m3u8
「移动」冬奥纪实,http://39.134.66.66/PLTV/88888888/224/3221225670/index.m3u8
「移动」卡酷少儿,http://39.134.66.66/PLTV/88888888/224/3221225562/index.m3u8

「石景」北京卫视,http://live.sjsrm.com/bjsjs/sd/live.m3u8
「房山」北京新闻,https://live.funhillrm.com/5/sd/live.m3u8
「官方」房山电视,http://live.funhillrm.com/2/sd/live.m3u8

「官方」北京卫视,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjws
「官方」北京纪实,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjjskj
「官方」北京影视,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjys
「官方」北京财经,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjcj
「官方」北京新闻,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjxw
「官方」北京生活,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjsh
「官方」北京卡酷,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjkk
「官方」BRTV8K,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=brtv8k
「官方」北京财经,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjcj
「官方」北京体育,http://mywlkj.ddns.net:754/tv/dl/dl668/btv8k.php?id=bjtyxx

「电信」北京卫视,http://mywlkj.ddns.net:754/tv/bjdx.php?id=14
「电信」BTV新闻,http://mywlkj.ddns.net:754/tv/bjdx.php?id=15
「电信」BTV文艺,http://mywlkj.ddns.net:754/tv/bjdx.php?id=16
「电信」BTV影视,http://mywlkj.ddns.net:754/tv/bjdx.php?id=17
「电信」BTV财经,http://mywlkj.ddns.net:754/tv/bjdx.php?id=18
「电信」BTV生活,http://mywlkj.ddns.net:754/tv/bjdx.php?id=19
「电信」BTV卡酷少儿,http://mywlkj.ddns.net:754/tv/bjdx.php?id=20
「电信」BTV纪实科教,http://mywlkj.ddns.net:754/tv/bjdx.php?id=21
「电信」BTV休闲体育,http://mywlkj.ddns.net:754/tv/bjdx.php?id=22
「电信」淘电影,http://mywlkj.ddns.net:754/tv/bjdx.php?id=54
「电信」4K超清,http://mywlkj.ddns.net:754/tv/bjdx.php?id=55

北京淘精彩,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=1
北京淘剧场,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=2
北京淘电影,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=3
北京淘娱乐,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=4
北京淘精彩,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=5
北京萌宠TV,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=6
北京淘Baby,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=7
北京淘剧场,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=8
北京淘电影,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=9
北京淘娱乐,http://mywlkj.ddns.net:754/tv/bjiptv.php?id=10

BRTV北京卫视HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=20
BRTV新闻HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=21
BRTV影视HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=22
BRTV文艺HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=23
BRTV财经HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=24
BRTV生活HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=25
BRTV青年HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=26
BRTV纪实科教HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=27
BRTV卡酷少儿HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=28
BRTV冬奥纪实HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=29
BRTV冬奥纪实[HDR],http://mywlkj.ddns.net:754/tv/bjltzb.php?id=30
BRTV冬奥纪实[超清],http://mywlkj.ddns.net:754/tv/bjltzb.php?id=31
BRTV体育休闲[超清],http://mywlkj.ddns.net:754/tv/bjltzb.php?id=32
BTV国际频道,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=33
爱上4K[超清],http://mywlkj.ddns.net:754/tv/bjltzb.php?id=34
4K超清[超清],http://mywlkj.ddns.net:754/tv/bjltzb.php?id=35
淘电影HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=36
每日影院HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=37
星影,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=38
动作影院,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=39
光影,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=40
喜剧影院,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=41
家庭影院,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=42
精选,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=43
经典电影,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=44
纪实人文HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=45
金鹰纪实HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=46
风尚生活HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=47
地理,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=48
淘剧场HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=49
幸福剧场HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=50
淘娱乐HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=51
幸福娱乐HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=52
淘BabyHD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=53
萌宠TVHD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=54

中国交通HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=90
朝阳融媒HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=91
通州融媒HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=92
密云电视台HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=93
延庆电视台,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=94
房山电视台,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=95

🐼天津地区👉ID12,#genre#

「官方」滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
「官方」滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
「官方」滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
「官方」宝坻电视,https://hb2stream1.baoxinwen.com/d6387fc7a8836e78/6385068498053235715_1597997122.m3u8?auth_key=1893456000-0-0-93ea48b07ddd03f4904079b7659e81a4
「官方」西青电视,http://221.238.209.44:81/hls/live1.m3u8

「联通」天津卫视,http://mywlkj.ddns.net:754/tv/tjlt.php?id=19
「联通」天津影视,http://mywlkj.ddns.net:754/tv/tjlt.php?id=20
「联通」天津体育,http://mywlkj.ddns.net:754/tv/tjlt.php?id=21

天津卫视,http://111.161.216.188:8888/udp/225.1.1.111:5002
天津新闻,http://111.161.216.188:8888/udp/225.1.1.130:5002
天津文艺,http://111.161.216.188:8888/udp/225.1.1.131:5002
天津影视,http://111.161.216.188:8888/udp/225.1.1.149:5002
天津都市,http://111.161.216.188:8888/udp/225.1.1.128:5002
天津体育,http://111.161.216.188:8888/udp/225.1.1.122:5002
天津科教,http://111.161.216.188:8888/udp/225.1.1.129:5002
天津少儿,http://111.161.216.188:8888/udp/225.1.1.125:5002
天津购物,http://111.161.216.188:8888/udp/225.1.1.151:5002
天津IPTV,http://111.161.216.188:8888/udp/225.1.2.123:5002
🐼河北地区👉ID13,#genre#

「官方」河北卫视,http://mywlkj.ddns.net:754/tv/hebtv.php?id=1
「官方」河北经济生活,http://mywlkj.ddns.net:754/tv/hebtv.php?id=2
「官方」河北农民,http://mywlkj.ddns.net:754/tv/hebtv.php?id=3
「官方」河北都市,http://mywlkj.ddns.net:754/tv/hebtv.php?id=4
「官方」河北影视剧,http://mywlkj.ddns.net:754/tv/hebtv.php?id=5
「官方」河北少儿科教,http://mywlkj.ddns.net:754/tv/hebtv.php?id=6
「官方」河北公共,http://mywlkj.ddns.net:754/tv/hebtv.php?id=7
「官方」河北三佳购物,http://mywlkj.ddns.net:754/tv/hebtv.php?id=8

「官方」石家庄新,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8
「官方」石家庄娱,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8
「官方」石家庄生,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8
「官方」石家庄都,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8
「官方」鹿泉综合,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
「官方」鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
「官方」深泽电视,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8
「官方」赞皇电视,http://p2bj.vzan.com/slowlive/435455898015647946/live.m3u8
「官方」赵县电视,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8
「官方」邯郸新闻,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8
「官方」邯郸科技,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8
「官方」邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8
「官方」成安综艺,https://jwcdnqx.hebyun.com.cn/live/JYCA1/1500k/tzwj_video.m3u8
「官方」邱县一套,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
「官方」邱县二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
「官方」涉县新闻,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
「官方」滦南综合,ttp://tvnew.lnshw.com.cn:58123/live/mhllle.m3u8
「官方」承德平泉,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
「官方」保定定州,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8

「亦非云」河北卫视,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=45
「亦非云」河北杂技,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=83
「亦非云」河北经济生活,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=84
「亦非云」河北农民,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=85
「亦非云」河北都市,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=86
「亦非云」河北电视剧,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=87
「亦非云」河北少儿,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=88
「亦非云」河北公共,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=89
「亦非云」邯郸新闻综合,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=90
「亦非云」河北收视指南,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=91
「亦非云」石家庄娱乐,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=92
「亦非云」石家庄生活,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=93
「亦非云」石家庄都市,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=94
「亦非云」石家庄新闻综合,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=95


河北卫视,http://mywlkj.ddns.net:754/tv/heb.php?id=18
河北经济,http://mywlkj.ddns.net:754/tv/heb.php?id=19
河北都市,http://mywlkj.ddns.net:754/tv/heb.php?id=20
河北影视,http://mywlkj.ddns.net:754/tv/heb.php?id=21
少儿科教,http://mywlkj.ddns.net:754/tv/heb.php?id=22
河北公共,http://mywlkj.ddns.net:754/tv/heb.php?id=23
河北农民,http://mywlkj.ddns.net:754/tv/heb.php?id=24
三佳购物,http://mywlkj.ddns.net:754/tv/heb.php?id=25
晴彩河北,http://mywlkj.ddns.net:754/tv/heb.php?id=26
邢台综合,http://mywlkj.ddns.net:754/tv/heb.php?id=27
邢台生活,http://mywlkj.ddns.net:754/tv/heb.php?id=28
邢台公共,http://mywlkj.ddns.net:754/tv/heb.php?id=29

河北卫视,http://mywlkj.ddns.net:754/tv/hbzjkzb.php?id=1
河北经济生活,http://mywlkj.ddns.net:754/tv/hbzjkzb.php?id=2
河北都市,http://mywlkj.ddns.net:754/tv/hbzjkzb.php?id=3
